E_keV,charge_shape_m1000,magnetic_shape_m1000
42.278625000000005,6.328743409621507,0.44638244485191136
42.444,6.2338376321691475,0.44162607998534287
42.609375,6.140316067714937,0.4369116787484456
42.774750000000004,6.04815763121409,0.43223893007532266
42.940125,5.957341596469452,0.42760752490247145
43.105500000000006,5.86784758904218,0.42301715615729213
43.270875000000004,5.779655579326129,0.4184675187466576
43.43625,5.6927458757815685,0.4139583095455481
43.601625000000006,5.607099118323988,0.40948922738573723
43.767,5.522696271863891,0.40505997304454233
43.932375,5.439518619993586,0.4006702492336326
44.097750000000005,5.357547758817128,0.39631976058789553
44.263125,5.27676559091963,0.392008213654359
44.42850000000001,5.197154319472335,0.38773531688117635
44.593875000000004,5.118696442469914,0.3835007806066644
44.75925,5.041374747096544,0.3793043170484014
44.924625000000006,4.965172304217473,0.37514564029238107
45.09,4.890072462992839,0.37102446628222424
45.255375,4.816058845610556,0.36694051280844536
45.420750000000005,4.743115342135333,0.36289349949777705
45.586125,4.671226105470779,0.35888314780255026
45.75150000000001,4.60037554643176,0.35490918099012897
45.916875000000005,4.530548328924233,0.3509713241324019
46.08225,4.461729365229839,0.34706930409532866
46.247625000000006,4.393903811392619,0.3432028495285395
46.413000000000004,4.327057062705349,0.3393716908549932
46.578375,4.261174749292934,0.3355755602606849
46.743750000000006,4.196242731790518,0.33181419168441173
46.909125,4.132247097113969,0.3280873208075913
47.07450000000001,4.069174154320375,0.32439468504413105
47.239875000000005,4.007010430556474,0.32073602353035496
47.40525,3.9457426670927704,0.31711107711498226
47.57062500000001,3.8853578154412354,0.3135195883491559
47.736000000000004,3.8258430335546842,0.3099613014765283
47.901375,3.7671856821056835,0.3064359624233951
48.066750000000006,3.7093733208431963,0.3029433187888848
48.232125,3.6523937050250455,0.29948311983519615
48.3975,3.596234781924362,0.29605511647789146
48.562875000000005,3.5408846874083104,0.29265906127623786
48.72825,3.486331742587263,0.28929470842360017
48.89362500000001,3.4325644505328996,0.2859618137378861
49.059000000000005,3.3795714930634557,0.2826601346520414
49.224375,3.3273417275946198,0.2793894302045933
49.38975000000001,3.275864184054529,0.2761494610302472
49.555125000000004,3.225128061861331,0.2729399893505312
49.7205,3.1751227269618822,0.2697607789644904
49.885875000000006,3.125837708930129,0.26661159523943073
50.05125,3.0772626981238367,0.26349220510171206
50.21662500000001,3.029387542898246,0.26040237702759084
50.382000000000005,2.9822022468754206,0.25734188103410893
50.547375,2.9356969662679426,0.2543104886700345
50.71275000000001,2.889862007255749,0.2513079730068462
50.878125000000004,2.8446878234148953,0.24833410862977112
51.0435,2.800165013197043,0.24538867162886535
51.208875000000006,2.7562843174585296,0.24247143959014422
51.37425,2.7130366170379245,0.23958219158676056
51.53962500000001,2.6704129303809228,0.23672070817022733
51.705000000000005,2.6284044112115845,0.23388677136169042
51.870375,2.587002346248807,0.23108016464324416
52.03575000000001,2.5461981529670927,0.22830067294929646
52.201125000000005,2.505983377400565,0.22554808265797832
52.3665,2.4663496919893,0.22282218158259906
52.53187500000001,2.4272888934670567,0.22012275896314823
52.697250000000004,2.388792900789448,0.21744960545784192
52.86262500000001,2.350853753101696,0.21480251313471416
