mass_GeV,delta_keV,recoil_keV,raw_counts_per_keV_in_2p84_tonne_year
1440.0,380.38780826624486,71.05387500000002,0.0
1440.0,380.38780826624486,71.21925000000002,0.0
1440.0,380.38780826624486,71.38462500000001,0.0
1440.0,380.38780826624486,71.55000000000001,0.0
1440.0,380.38780826624486,71.71537500000001,0.0
1440.0,380.38780826624486,71.88075000000002,0.0
1440.0,380.38780826624486,72.04612500000002,0.0
1440.0,380.38780826624486,72.21150000000002,0.0
1440.0,380.38780826624486,72.37687500000001,0.0
1440.0,380.38780826624486,72.54225000000001,0.0
1440.0,380.38780826624486,72.70762500000002,0.0
1440.0,380.38780826624486,72.87300000000002,0.0
1440.0,380.38780826624486,73.03837500000002,0.0
1440.0,380.38780826624486,73.20375000000001,0.0
1440.0,380.38780826624486,73.36912500000001,0.0
1440.0,380.38780826624486,73.53450000000001,0.0
1440.0,380.38780826624486,73.69987500000002,0.0
1440.0,380.38780826624486,73.86525000000002,0.0
1440.0,380.38780826624486,74.03062500000001,0.0
1440.0,380.38780826624486,74.19600000000001,0.0
1440.0,380.38780826624486,74.36137500000001,0.0
1440.0,380.38780826624486,74.52675000000002,0.0
1440.0,380.38780826624486,74.69212500000002,0.0
1440.0,380.38780826624486,74.85750000000002,0.0
1440.0,380.38780826624486,75.02287500000001,0.0
1440.0,380.38780826624486,75.18825000000001,0.0
1440.0,380.38780826624486,75.35362500000001,0.0
1440.0,380.38780826624486,75.51900000000002,0.0
1440.0,380.38780826624486,75.68437500000002,0.0
1440.0,380.38780826624486,75.84975000000001,0.0
1440.0,380.38780826624486,76.01512500000001,0.0
1440.0,380.38780826624486,76.18050000000001,0.0
1440.0,380.38780826624486,76.34587500000002,0.0
1440.0,380.38780826624486,76.51125000000002,0.0
1440.0,380.38780826624486,76.67662500000002,0.0
1440.0,380.38780826624486,76.84200000000001,0.0
1440.0,380.38780826624486,77.00737500000001,0.0
1440.0,380.38780826624486,77.17275000000002,0.0
1440.0,380.38780826624486,77.33812500000002,0.0
1440.0,380.38780826624486,77.50350000000002,0.0
1440.0,380.38780826624486,77.66887500000001,0.0
1440.0,380.38780826624486,77.83425000000001,0.0
1440.0,380.38780826624486,77.99962500000001,0.0
1440.0,380.38780826624486,78.16500000000002,0.0
1440.0,380.38780826624486,78.33037500000002,0.0
1440.0,380.38780826624486,78.49575000000002,0.0
1440.0,380.38780826624486,78.66112500000001,0.0
1440.0,380.38780826624486,78.82650000000001,0.0
1440.0,380.38780826624486,78.99187500000002,0.0
1440.0,380.38780826624486,79.15725000000002,0.0
1440.0,380.38780826624486,79.32262500000002,0.0
1440.0,380.38780826624486,79.48800000000001,0.0
1440.0,380.38780826624486,79.65337500000001,0.0
1440.0,380.38780826624486,79.81875000000001,0.0
1440.0,380.38780826624486,79.98412500000002,0.0
1440.0,380.38780826624486,80.14950000000002,0.0
1440.0,380.38780826624486,80.31487500000001,0.0
1440.0,380.38780826624486,80.48025000000001,0.0
1440.0,380.38780826624486,80.64562500000001,0.0
1440.0,380.38780826624486,80.81100000000002,0.0
1440.0,380.38780826624486,80.97637500000002,0.0
1440.0,380.38780826624486,81.14175000000002,0.0
1440.0,380.38780826624486,81.30712500000001,0.0
1440.0,380.38780826624486,81.47250000000001,0.0
1440.0,380.38780826624486,81.63787500000002,0.0
1440.0,380.38780826624486,81.80325000000002,0.0
1440.0,380.38780826624486,81.96862500000002,0.0
1440.0,380.38780826624486,82.13400000000001,0.0
1440.0,380.38780826624486,82.29937500000001,0.0
1440.0,380.38780826624486,82.46475000000001,0.0
1440.0,380.38780826624486,82.63012500000002,0.0
1440.0,380.38780826624486,82.79550000000002,0.0
1440.0,380.38780826624486,82.96087500000002,0.0
1440.0,380.38780826624486,83.12625000000001,0.0
1440.0,380.38780826624486,83.29162500000001,0.0
1440.0,380.38780826624486,83.45700000000002,0.0
1440.0,380.38780826624486,83.62237500000002,0.0
1440.0,380.38780826624486,83.78775000000002,0.0
1440.0,380.38780826624486,83.95312500000001,0.0
1440.0,380.38780826624486,84.11850000000001,0.0
1440.0,380.38780826624486,84.28387500000002,0.0
1440.0,380.38780826624486,84.44925000000002,0.0
1440.0,380.38780826624486,84.61462500000002,0.0
1440.0,380.38780826624486,84.78000000000002,0.0
1440.0,380.38780826624486,84.94537500000001,0.0
1440.0,380.38780826624486,85.11075000000001,0.0
1440.0,380.38780826624486,85.27612500000002,0.0
1440.0,380.38780826624486,85.44150000000002,0.0
1440.0,380.38780826624486,85.60687500000002,0.0
1440.0,380.38780826624486,85.77225000000001,0.0
1440.0,380.38780826624486,85.93762500000001,0.0
1440.0,380.38780826624486,86.10300000000002,0.0
1440.0,380.38780826624486,86.26837500000002,0.0
1440.0,380.38780826624486,86.43375000000002,0.0
