E_keV,central_raw_m100,central_raw_m200,central_raw_m1000
32.5215,0.03846969837393116,0.024810992956599397,0.005697541024911337
32.686875,0.03812488104096187,0.024623609738661387,0.0056587322983206526
32.852250000000005,0.0377810181555833,0.024436288553615255,0.005619879062977292
33.017625,0.03743818826632094,0.02424908098974534,0.005580993106829256
33.18300000000001,0.03709646824070928,0.024062037842730817,0.005542086070744042
33.348375000000004,0.03675593327344429,0.02387520911476374,0.005503169447735899
33.51375,0.036416656894963616,0.023688644013945045,0.005464254582253871
33.679125000000006,0.03607871098043923,0.023502390953951388,0.005425352669529286
33.844500000000004,0.035742165759166486,0.0233164975539654,0.0053864747549812785
34.009875,0.03540708982433594,0.023131010638863168,0.005347631733679292
