E_keV,raw_per_keV_m100,raw_per_keV_m200,raw_per_keV_m1000
186.48562500000003,0.18524784528324195,0.09262392264162098,0.018524784528324196
186.65100000000004,0.18548768481117023,0.09274384240558511,0.018548768481117025
186.81637500000002,0.18572637694375788,0.09286318847187894,0.018572637694375786
186.98175000000003,0.18596391548561753,0.09298195774280876,0.018596391548561752
187.14712500000002,0.186200294273292,0.093100147136646,0.018620029427329196
187.31250000000003,0.18643550717561352,0.09321775358780676,0.018643550717561352
187.47787500000004,0.18666954809372843,0.09333477404686422,0.018666954809372843
187.64325000000002,0.18690241096147667,0.09345120548073833,0.01869024109614767
187.80862500000003,0.18713408974557538,0.09356704487278769,0.01871340897455754
187.97400000000002,0.18736457844577017,0.09368228922288509,0.018736457844577017
188.13937500000003,0.18759387109512932,0.09379693554756466,0.018759387109512932
188.30475000000004,0.18782196176009575,0.09391098088004787,0.018782196176009576
188.47012500000002,0.18804884454097404,0.09402442227048702,0.018804884454097403
188.63550000000004,0.1882745135718223,0.09413725678591114,0.018827451357182223
188.80087500000002,0.18849896302085012,0.09424948151042506,0.018849896302085015
188.96625000000003,0.18872218709064198,0.09436109354532099,0.0188722187090642
189.13162500000004,0.18894418001813001,0.09447209000906501,0.018894418001812997
189.29700000000003,0.18916493607510404,0.09458246803755202,0.018916493607510403
189.46237500000004,0.18938444956816136,0.09469222478408068,0.018938444956816135
189.62775000000002,0.1896027148390157,0.09480135741950785,0.01896027148390157
189.79312500000003,0.18981972626468563,0.09490986313234281,0.018981972626468564
189.95850000000004,0.19003547825764533,0.09501773912882266,0.019003547825764532
190.12387500000003,0.19024996526602186,0.09512498263301093,0.019024996526602184
190.28925000000004,0.1904631817738435,0.09523159088692175,0.01904631817738435
190.45462500000002,0.19067512230110756,0.09533756115055378,0.01906751223011075
190.62000000000003,0.19088578140409296,0.09544289070204648,0.019088578140409297
190.78537500000002,0.1910951536754783,0.09554757683773915,0.019109515367547826
190.95075000000003,0.19130323374446817,0.09565161687223409,0.01913032337444682
191.11612500000004,0.1915100162771028,0.0957550081385514,0.019151001627710277
191.28150000000002,0.1917154959763238,0.0958577479881619,0.019171549597632384
191.44687500000003,0.19191966758217555,0.09595983379108777,0.019191966758217553
191.61225000000002,0.19212252587202167,0.09606126293601083,0.019212252587202168
191.77762500000003,0.19232406566065063,0.09616203283032532,0.019232406566065063
191.94300000000004,0.192524281800523,0.0962621409002615,0.0192524281800523
192.10837500000002,0.1927231691818143,0.09636158459090716,0.01927231691818143
192.27375000000004,0.19292072273273808,0.09646036136636904,0.019292072273273807
192.43912500000002,0.1931169374195762,0.0965584687097881,0.019311693741957615
192.60450000000003,0.1933118082469309,0.09665590412346545,0.019331180824693095
192.76987500000004,0.19350533025782468,0.09675266512891234,0.01935053302578247
192.93525000000002,0.19369749853386725,0.09684874926693363,0.019369749853386728
193.10062500000004,0.1938883081954595,0.09694415409772975,0.019388830819545948
193.26600000000002,0.19407775440190717,0.09703887720095358,0.01940777544019072
193.43137500000003,0.19426583235157163,0.09713291617578582,0.01942658323515717
193.59675000000004,0.19445253728203538,0.09722626864101769,0.01944525372820354
193.76212500000003,0.19463786447024145,0.09731893223512073,0.019463786447024144
193.92750000000004,0.19482180923260428,0.09741090461630214,0.019482180923260428
194.09287500000002,0.1950043669252835,0.09750218346264175,0.01950043669252835
194.25825000000003,0.1951855329441273,0.09759276647206365,0.019518553294412728
194.42362500000004,0.1953653027250521,0.09768265136252605,0.01953653027250521
194.58900000000003,0.19554367174395548,0.09777183587197774,0.01955436717439555
194.75437500000004,0.19572063551697993,0.09786031775848997,0.019572063551697993
194.91975000000002,0.19589618960059674,0.09794809480029837,0.019589618960059674
195.08512500000003,0.19607032959184706,0.09803516479592353,0.019607032959184704
195.25050000000005,0.1962430511283099,0.09812152556415495,0.01962430511283099
195.41587500000003,0.196414349888335,0.0982071749441675,0.0196414349888335
195.58125000000004,0.1965842215911789,0.09829211079558944,0.019658422159117887
195.74662500000002,0.1967526619970561,0.09837633099852805,0.01967526619970561
195.91200000000003,0.19691966690738025,0.09845983345369012,0.019691966690738024
196.07737500000002,0.1970852321647087,0.09854261608235435,0.019708523216470868
196.24275000000003,0.19724935365309612,0.09862467682654806,0.019724935365309615
196.40812500000004,0.19741202729799315,0.09870601364899657,0.019741202729799314
196.57350000000002,0.1975732490665587,0.09878662453327935,0.019757324906655868
196.73887500000004,0.19773301496757945,0.09886650748378972,0.019773301496757947
196.90425000000002,0.19789132105176263,0.09894566052588132,0.019789132105176264
197.06962500000003,0.1980481634117063,0.09902408170585315,0.01980481634117063
197.23500000000004,0.1982035381820951,0.09910176909104755,0.01982035381820951
197.40037500000003,0.19835744153977708,0.09917872076988854,0.019835744153977708
197.56575000000004,0.19850986970392914,0.09925493485196457,0.019850986970392913
197.73112500000002,0.19866081893603005,0.09933040946801502,0.019866081893603005
197.89650000000003,0.19881028554012214,0.09940514277006107,0.019881028554012213
198.06187500000004,0.19895826586277504,0.09947913293138752,0.019895826586277504
198.22725000000003,0.19910475629323532,0.09955237814661766,0.01991047562932353
198.39262500000004,0.199249753263627,0.0996248766318135,0.019924975326362705
198.55800000000002,0.1993932532488108,0.0996966266244054,0.019939325324881078
198.72337500000003,0.19953525276677406,0.09976762638338703,0.019953525276677403
198.88875000000004,0.19967574837845653,0.09983787418922827,0.019967574837845656
199.05412500000003,0.19981473668795624,0.09990736834397812,0.019981473668795623
199.21950000000004,0.19995221434267138,0.09997610717133569,0.019995221434267137
199.38487500000002,0.20008817803330425,0.10004408901665213,0.02000881780333042
199.55025000000003,0.20022262449397804,0.10011131224698902,0.020022262449397803
199.71562500000005,0.2003555505022871,0.10017777525114355,0.020035555050228707
199.88100000000003,0.2004869528793951,0.10024347643969755,0.02004869528793951
200.04637500000004,0.20061682849020596,0.10030841424510298,0.0200616828490206
200.21175000000002,0.20074517424324603,0.10037258712162302,0.020074517424324603
200.37712500000004,0.20087198709092957,0.10043599354546479,0.02008719870909296
200.54250000000002,0.20099726402952195,0.10049863201476097,0.020099726402952198
