 -0.00000000e+00 1.71566296e+00 4.50012253e+00 6.63515427e+00 6.62850288e+00 6.62851420e+00 6.63517690e+00 4.50012253e+00 1.71566296e+00 -0.00000000e+00 2.13483936e+02
 -0.00000000e+00 2.58076823e+00 5.34982225e+00 7.47305665e+00 7.46631477e+00 7.46633739e+00 7.47307927e+00 5.34982225e+00 2.58076823e+00 -0.00000000e+00 2.93818576e+02
 -0.00000000e+00 3.72821941e+00 6.48211370e+00 8.59376335e+00 8.58693097e+00 8.58695359e+00 8.59378597e+00 6.48211370e+00 3.72821941e+00 -0.00000000e+00 3.93828247e+02
 -1.13294869e-04 5.21616243e+00 7.95514913e+00 1.00554088e+01 1.00484860e+01 1.00485086e+01 1.00554428e+01 7.95514913e+00 5.21616243e+00 -1.13294869e-04 5.16589079e+02
 2.09619091e+00 7.28367576e+00 1.00067785e+01 1.20948537e+01 1.20878404e+01 1.20879535e+01 1.20949669e+01 1.00067785e+01 7.28367576e+00 2.09619091e+00 6.76486938e+02
 4.76960588e+00 9.92838958e+00 1.26357587e+01 1.47119461e+01 1.47048196e+01 1.47048197e+01 1.47119461e+01 1.26357587e+01 9.92838958e+00 4.76960588e+00 8.72033140e+02
 8.13628749e+00 1.32666747e+01 1.59584541e+01 1.80226494e+01 1.80154098e+01 1.80155229e+01 1.80227625e+01 1.59584541e+01 1.32666747e+01 8.13628749e+00 1.10889631e+03
 1.23259622e+01 1.74280832e+01 2.01045928e+01 2.21570246e+01 2.21496719e+01 2.21496719e+01 2.21570246e+01 2.01045928e+01 1.74280832e+01 1.23259622e+01 1.39314390e+03
 1.74876262e+01 2.25619222e+01 2.52230488e+01 2.72638303e+01 2.72563644e+01 2.72563644e+01 2.72638303e+01 2.52230488e+01 2.25619222e+01 1.74876262e+01 1.73159684e+03
 2.37901154e+01 2.88365804e+01 3.14826602e+01 3.35117889e+01 3.35043230e+01 3.35043230e+01 3.35119020e+01 3.14826602e+01 2.88365804e+01 2.37901154e+01 2.13176939e+03
 3.14183635e+01 3.64373430e+01 3.90683792e+01 4.10860838e+01 4.10783918e+01 4.10785049e+01 4.10860839e+01 3.90683792e+01 3.64373430e+01 3.14183635e+01 2.60162190e+03
 4.05854490e+01 4.55771632e+01 4.81932657e+01 5.01995439e+01 5.01918518e+01 5.01918518e+01 5.01996570e+01 4.81932657e+01 4.55771632e+01 4.05854490e+01 3.15019475e+03
 5.15209302e+01 5.64856113e+01 5.90868966e+01 6.10818638e+01 6.10740586e+01 6.10740586e+01 6.10819769e+01 5.90868966e+01 5.64856113e+01 5.15209302e+01 3.78686224e+03
 6.44857997e+01 6.94235605e+01 7.20101414e+01 7.39940238e+01 7.39861055e+01 7.39861055e+01 7.39940238e+01 7.20101414e+01 6.94235605e+01 6.44857997e+01 4.52212767e+03
 7.97696131e+01 8.46805614e+01 8.72526612e+01 8.92253434e+01 8.92173119e+01 8.92173119e+01 8.92254565e+01 8.72526612e+01 8.46805614e+01 7.97696131e+01 5.36741831e+03
 9.76816896e+01 1.02566170e+02 1.05123792e+02 1.07085389e+02 1.07077245e+02 1.07077358e+02 1.07085502e+02 1.05123792e+02 1.02566170e+02 9.76816896e+01 6.33449111e+03
 1.18576900e+02 1.23434229e+02 1.25978275e+02 1.27928446e+02 1.27920527e+02 1.27920527e+02 1.27928446e+02 1.25978275e+02 1.23434229e+02 1.18576900e+02 7.43675747e+03
 1.42825512e+02 1.47656825e+02 1.50186166e+02 1.52126157e+02 1.52117108e+02 1.52117108e+02 1.52126157e+02 1.50186166e+02 1.47656825e+02 1.42825512e+02 8.68774723e+03
 1.70846965e+02 1.75652263e+02 1.78166900e+02 1.80096711e+02 1.80087662e+02 1.80087662e+02 1.80096711e+02 1.78166900e+02 1.75652263e+02 1.70846965e+02 1.01025874e+04
 2.03100916e+02 2.07880194e+02 2.10381255e+02 2.12299753e+02 2.12290703e+02 2.12290703e+02 2.12299753e+02 2.10381255e+02 2.07880194e+02 2.03100916e+02 1.16975362e+04
 2.40066145e+02 2.44820538e+02 2.47306895e+02 2.49214082e+02 2.49206164e+02 2.49206164e+02 2.49214082e+02 2.47306895e+02 2.44820538e+02 2.40066145e+02 1.34890746e+04
 2.82291134e+02 2.87019507e+02 2.89492287e+02 2.91389292e+02 2.91381374e+02 2.91381374e+02 2.91389292e+02 2.89492287e+02 2.87019507e+02 2.82291134e+02 1.54959581e+04
 3.30335258e+02 3.35038747e+02 3.37497955e+02 3.39383649e+02 3.39374599e+02 3.39374599e+02 3.39383649e+02 3.37497955e+02 3.35038747e+02 3.30335258e+02 1.77364182e+04
 3.84831443e+02 3.89508916e+02 3.91954551e+02 3.93830065e+02 3.93821015e+02 3.93821015e+02 3.93830065e+02 3.91954551e+02 3.89508916e+02 3.84831443e+02 2.02312789e+04
 4.46461119e+02 4.51113703e+02 4.53544630e+02 4.55411094e+02 4.55400913e+02 4.55400913e+02 4.55411094e+02 4.53544630e+02 4.51113703e+02 4.46461119e+02 2.30026706e+04
 5.15922863e+02 5.20549432e+02 5.22967917e+02 5.24823070e+02 5.24814020e+02 5.24814020e+02 5.24823070e+02 5.22967917e+02 5.20549432e+02 5.15922863e+02 2.60720147e+04
 5.94017253e+02 5.98618933e+02 6.01023842e+02 6.02868812e+02 6.02859763e+02 6.02859763e+02 6.02868812e+02 6.01023842e+02 5.98618933e+02 5.94017253e+02 2.94646391e+04
 6.81543053e+02 6.86119849e+02 6.88511185e+02 6.90345975e+02 6.90335794e+02 6.90335794e+02 6.90345975e+02 6.88511185e+02 6.86119849e+02 6.81543053e+02 3.32040613e+04
 7.79398276e+02 7.83951319e+02 7.86329081e+02 7.88153692e+02 7.88143511e+02 7.88143511e+02 7.88153692e+02 7.86329081e+02 7.83951319e+02 7.79398276e+02 3.73173920e+04
 8.88551860e+02 8.93080013e+02 8.95445331e+02 8.97258628e+02 8.97249579e+02 8.97249579e+02 8.97259760e+02 8.95445331e+02 8.93080013e+02 8.88551860e+02 4.18333029e+04
 -0.00000000e+00 1.21506164e-07 2.78029582e+00 4.91245634e+00 4.90594887e+00 4.90597657e+00 4.91248404e+00 2.78029582e+00 1.21506164e-07 -0.00000000e+00 2.98991110e+00
 0.00000000e+00 -1.10899518e-07 2.78024042e+00 4.91208306e+00 4.90557558e+00 4.90558945e+00 4.91209693e+00 2.78024042e+00 -1.10899518e-07 0.00000000e+00 3.24150045e+00
 -0.00000000e+00 3.97075012e-02 2.80294732e+00 4.92170631e+00 4.91508832e+00 4.91511592e+00 4.92172010e+00 2.80294732e+00 3.97075012e-02 -0.00000000e+00 1.61351766e+01
 -0.00000000e+00 1.40021951e-01 2.88671978e+00 4.99283679e+00 4.98613589e+00 4.98614971e+00 4.99285060e+00 2.88671978e+00 1.40021951e-01 -0.00000000e+00 3.50833192e+01
 -0.00000000e+00 3.23511590e-01 3.05408074e+00 5.14784421e+00 5.14104659e+00 5.14106040e+00 5.14787184e+00 3.05408074e+00 3.23511590e-01 -0.00000000e+00 6.17368218e+01
 -0.00000000e+00 6.17025210e-01 3.33181076e+00 5.41352759e+00 5.40663326e+00 5.40664708e+00 5.41355522e+00 3.33181076e+00 6.17025210e-01 -0.00000000e+00 9.78400700e+01
 -0.00000000e+00 1.05229502e+00 3.75163415e+00 5.82155307e+00 5.81456204e+00 5.81457586e+00 5.82158070e+00 3.75163415e+00 1.05229502e+00 -0.00000000e+00 1.45358959e+02
 -0.00000000e+00 1.66639969e+00 4.35059041e+00 6.40894385e+00 6.40184228e+00 6.40186991e+00 6.40895767e+00 4.35059041e+00 1.66639969e+00 -0.00000000e+00 2.06485087e+02
 -0.00000000e+00 2.50168441e+00 5.17102381e+00 7.21800737e+00 7.21082291e+00 7.21083673e+00 7.21803500e+00 5.17102381e+00 2.50168441e+00 -0.00000000e+00 2.83605716e+02
 -0.00000000e+00 3.60726123e+00 6.26198127e+00 8.29779994e+00 8.29051876e+00 8.29054639e+00 8.29782758e+00 6.26198127e+00 3.60726123e+00 -0.00000000e+00 3.79405610e+02
 -1.08744940e-04 5.03807066e+00 7.67843700e+00 9.70327281e+00 9.69589492e+00 9.69592256e+00 9.70330045e+00 7.67843700e+00 5.03807066e+00 -1.08744940e-04 4.96756493e+02
 2.01200780e+00 7.02230122e+00 9.64734332e+00 1.16604890e+01 1.16530006e+01 1.16530282e+01 1.16605167e+01 9.64734332e+00 7.02230122e+00 2.01200780e+00 6.49279130e+02
 4.57303015e+00 9.55553626e+00 1.21654369e+01 1.41669364e+01 1.41594756e+01 1.41594756e+01 1.41670746e+01 1.21654369e+01 9.55553626e+00 4.57303015e+00 8.35427945e+02
 7.79209561e+00 1.27470623e+01 1.53419704e+01 1.73320700e+01 1.73243329e+01 1.73243329e+01 1.73320700e+01 1.53419704e+01 1.27470623e+01 7.79209561e+00 1.06046838e+03
 1.17907746e+01 1.67184287e+01 1.92984854e+01 2.12772566e+01 2.12695195e+01 2.12695195e+01 2.12772566e+01 1.92984854e+01 1.67184287e+01 1.17907746e+01 1.33002527e+03
 1.67085360e+01 2.16091813e+01 2.41744558e+01 2.61420366e+01 2.61340232e+01 2.61340232e+01 2.61420366e+01 2.41744558e+01 2.16091813e+01 1.67085360e+01 1.65040510e+03
 2.27028922e+01 2.75767304e+01 3.01273577e+01 3.20837458e+01 3.20757324e+01 3.20757324e+01 3.20837458e+01 3.01273577e+01 2.75767304e+01 2.27028922e+01 2.02856121e+03
 2.99462302e+01 3.47934052e+01 3.73296647e+01 3.92750008e+01 3.92668492e+01 3.92668492e+01 3.92750008e+01 3.73296647e+01 3.47934052e+01 2.99462302e+01 2.47181590e+03
 3.86368215e+01 4.34576039e+01 4.59794926e+01 4.79137741e+01 4.79056225e+01 4.79056225e+01 4.79139123e+01 4.59794926e+01 4.34576039e+01 3.86368215e+01 2.98848724e+03
 4.89878979e+01 5.37822935e+01 5.62899526e+01 5.82134584e+01 5.82050305e+01 5.82050305e+01 5.82134584e+01 5.62899526e+01 5.37822935e+01 4.89878979e+01 3.58716326e+03
 6.12411614e+01 6.60094461e+01 6.85030137e+01 7.04156055e+01 7.04071775e+01 7.04071775e+01 7.04157436e+01 6.85030137e+01 6.60094461e+01 6.12411614e+01 4.27750318e+03
 7.56645688e+01 8.04071519e+01 8.28866251e+01 8.47885770e+01 8.47798727e+01 8.47800108e+01 8.47885770e+01 8.28866251e+01 8.04071519e+01 7.56645688e+01 5.06993362e+03
 9.25439919e+01 9.72608788e+01 9.97263986e+01 1.01617713e+02 1.01609009e+02 1.01609009e+02 1.01617713e+02 9.97263986e+01 9.72608788e+01 9.25439919e+01 5.97519635e+03
 1.12206328e+02 1.16897651e+02 1.19349215e+02 1.21230027e+02 1.21221185e+02 1.21221185e+02 1.21230027e+02 1.19349215e+02 1.16897651e+02 1.12206328e+02 7.00553650e+03
 1.34993342e+02 1.39658555e+02 1.42097132e+02 1.43967859e+02 1.43958188e+02 1.43958188e+02 1.43967859e+02 1.42097132e+02 1.39658555e+02 1.34993342e+02 8.17322906e+03
 1.61289634e+02 1.65930532e+02 1.68355295e+02 1.70214970e+02 1.70205298e+02 1.70205298e+02 1.70214970e+02 1.68355295e+02 1.65930532e+02 1.61289634e+02 9.49205212e+03
 1.91519046e+02 1.96133690e+02 1.98544635e+02 2.00394637e+02 2.00384966e+02 2.00384966e+02 2.00394637e+02 1.98544635e+02 1.96133690e+02 1.91519046e+02 1.09767866e+04
 2.26117602e+02 2.30707379e+02 2.33104508e+02 2.34944840e+02 2.34935168e+02 2.34935168e+02 2.34944840e+02 2.33104508e+02 2.30707379e+02 2.26117602e+02 1.26422266e+04
 2.65589084e+02 2.70155369e+02 2.72538680e+02 2.74367958e+02 2.74358287e+02 2.74358287e+02 2.74367958e+02 2.72538680e+02 2.70155369e+02 2.65589084e+02 1.45054355e+04
 3.10443829e+02 3.14985248e+02 3.17354744e+02 3.19174351e+02 3.19164680e+02 3.19164680e+02 3.19174351e+02 3.17354744e+02 3.14985248e+02 3.10443829e+02 1.65828060e+04
 3.61258706e+02 3.65775257e+02 3.68132320e+02 3.69940874e+02 3.69931203e+02 3.69931203e+02 3.69940874e+02 3.68132320e+02 3.65775257e+02 3.61258706e+02 1.88932543e+04
 4.18656729e+02 4.23148408e+02 4.25493034e+02 4.27290534e+02 4.27280863e+02 4.27280863e+02 4.27290534e+02 4.25493034e+02 4.23148408e+02 4.18656729e+02 2.14564700e+04
 4.83270204e+02 4.87738397e+02 4.90069208e+02 4.91857038e+02 4.91847366e+02 4.91847366e+02 4.91857038e+02 4.90069208e+02 4.87738397e+02 4.83270204e+02 2.42918937e+04
 5.55829781e+02 5.60273102e+02 5.62591476e+02 5.64369633e+02 5.64359962e+02 5.64359962e+02 5.64369633e+02 5.62591476e+02 5.60273102e+02 5.55829781e+02 2.74220801e+04
 6.37056393e+02 6.41476228e+02 6.43780787e+02 6.45549273e+02 6.45539602e+02 6.45539602e+02 6.45549273e+02 6.43780787e+02 6.41476228e+02 6.37056393e+02 3.08681489e+04
 7.27766301e+02 7.32161269e+02 7.34454776e+02 7.36213592e+02 7.36202539e+02 7.36202539e+02 7.36213592e+02 7.34454776e+02 7.32161269e+02 7.27766301e+02 3.46543177e+04
 8.28834886e+02 8.33207745e+02 8.35486052e+02 8.37235196e+02 8.37225524e+02 8.37225524e+02 8.37235196e+02 8.35486052e+02 8.33207745e+02 8.28834886e+02 3.88063361e+04
 -0.00000000e+00 1.20841756e-07 2.68016911e+00 4.73576769e+00 4.72884890e+00 4.72886578e+00 4.73580153e+00 2.68016911e+00 1.20841756e-07 -0.00000000e+00 3.01955445e+00
 0.00000000e+00 -1.10279949e-07 2.68013524e+00 4.73542996e+00 4.72849428e+00 4.72851116e+00 4.73544690e+00 2.68013524e+00 -1.10279949e-07 0.00000000e+00 3.26579034e+00
 -0.00000000e+00 3.92745259e-02 2.70304497e+00 4.74570048e+00 4.73866346e+00 4.73868034e+00 4.74573419e+00 2.70304497e+00 3.92745259e-02 -0.00000000e+00 1.58573370e+01
 -0.00000000e+00 1.37590861e-01 2.78540399e+00 4.81589233e+00 4.80875409e+00 4.80877097e+00 4.81590921e+00 2.78540399e+00 1.37590861e-01 -0.00000000e+00 3.42949163e+01
 -0.00000000e+00 3.16637821e-01 2.94889258e+00 4.96748214e+00 4.96024263e+00 4.96025951e+00 4.96751589e+00 2.94889258e+00 3.16637821e-01 -0.00000000e+00 6.01466365e+01
